Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.13364554811827,0.0243328126440196,0.0134721163864014,0,0,0,0.101938516517183,0.000208826150754234,-2.37894299539038E-07,1.10016958993403E-06,0.000239505140236254,-6.89915103749253E-06,3.23449772447907E-05,0,0,0,0,0,0,package://tray_urdf/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tray_urdf/meshes/base_link.STL,,front tray holder extention-1;front tray holder-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
Tray,-5.55111512312578E-17,0.00627093034826935,8.32667268468867E-17,0,0,0,0.181004039525064,0.000358006666448015,-9.09713385351119E-19,7.41153828847513E-21,0.000744479435619802,1.83806149554183E-19,0.000398108228948015,0,0,0,0,0,0,package://tray_urdf/meshes/Tray.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tray_urdf/meshes/Tray.STL,,Tray_V2-2,Origin_Tray_joint,Axis_Tray_joint,Tray_joint,fixed,0.134940292172613,0.117878478878035,0.0341115221239427,1.57994134692215,-0.0195677523332654,-1.57755033049173,base_link,0,0,0,,,,,,,,,,,,
